"date","year","sla_code","minave","maxave","solarave","vprph09","vprph15"
"1240",1998-05-27,1998,805107569,-0.610000014305115,14,8.88000011444092,6.73999977111816,7.57999992370605
"1241",1998-05-28,1998,805107569,0.990000009536743,16.0100002288818,11.1199998855591,7.55999994277954,7.69999980926514
"1242",1998-05-29,1998,805107569,-0.680000007152557,16.6200008392334,11.1899995803833,6.34000015258789,7.1100001335144
"1243",1998-05-30,1998,805107569,0.829999983310699,15.6400003433228,8.72000026702881,7.46000003814697,8.38000011444092
"1244",1998-05-31,1998,805107569,4.30999994277954,15.7399997711182,4.28999996185303,9.97999954223633,11.5
"1245",1998-06-01,1998,805107569,5.96000003814697,18.4799995422363,9.0600004196167,10.2200002670288,10.4799995422363
"1246",1998-06-02,1998,805107569,6.09999990463257,14.039999961853,4.67999982833862,10.4700002670288,9.9399995803833
"1247",1998-06-03,1998,805107569,6.5,12.9399995803833,4.55000019073486,10.9300003051758,11.7200002670288
"1248",1998-06-04,1998,805107569,10.0799999237061,15.5699996948242,7.09999990463257,11.6999998092651,10.2600002288818
"1249",1998-06-05,1998,805107569,2.66000008583069,16.4300003051758,10.6300001144409,9.06999969482422,8.89999961853027
"1250",1998-06-06,1998,805107569,1.66999995708466,15.8599996566772,6.09000015258789,8.4399995803833,11.0900001525879
"1251",1998-06-07,1998,805107569,5.17000007629395,9.64999961853027,4.84999990463257,8.52999973297119,8.27999973297119
"1252",1998-06-08,1998,805107569,4.67999982833862,13.6099996566772,9.63000011444092,8.05000019073486,7.82000017166138
"1253",1998-06-09,1998,805107569,1.64999997615814,12.2399997711182,10.4200000762939,7,8.23999977111816
"1254",1998-06-10,1998,805107569,0.319999992847443,12.1300001144409,10.5100002288818,7.32000017166138,7.84999990463257
"1255",1998-06-11,1998,805107569,-0.389999985694885,13.6499996185303,10.4799995422363,6.94999980926514,8.82999992370605
"1256",1998-06-12,1998,805107569,3.58999991416931,13.6199998855591,9.30000019073486,9.21000003814697,7.90999984741211
"1257",1998-06-13,1998,805107569,2.96000003814697,10.0299997329712,4.05999994277954,7.55000019073486,8.5600004196167
"1258",1998-06-14,1998,805107569,1.99000000953674,12.5500001907349,9.47999954223633,8.10000038146973,8.10999965667725
"1259",1998-06-15,1998,805107569,1.32000005245209,12.1499996185303,6.71999979019165,7.59000015258789,7.96999979019165
"1260",1998-06-16,1998,805107569,2.67000007629395,11.3999996185303,10.3999996185303,7.21999979019165,5.30000019073486
"1261",1998-06-17,1998,805107569,-1.74000000953674,11.1499996185303,10.4499998092651,5.32000017166138,4.80000019073486
"1262",1998-06-18,1998,805107569,-4.40000009536743,11.5200004577637,10.4300003051758,5.17000007629395,5.05000019073486
"1263",1998-06-19,1998,805107569,-4.15000009536743,12.9399995803833,10.2600002288818,4.42000007629395,4.76999998092651
"1264",1998-06-20,1998,805107569,-0.660000026226044,12.1199998855591,3.78999996185303,6.19999980926514,8.88000011444092
"1265",1998-06-21,1998,805107569,4.1399998664856,12.3199996948242,0.819999992847443,12.5100002288818,12.6499996185303
"1266",1998-06-22,1998,805107569,8.27000045776367,10.3999996185303,1.94000005722046,10.3400001525879,10.1499996185303
"1267",1998-06-23,1998,805107569,4.48999977111816,7.53000020980835,0.150000005960464,7.80000019073486,8.34000015258789
"1268",1998-06-24,1998,805107569,3.90000009536743,7.19999980926514,3.77999997138977,6.55000019073486,6.26000022888184
"1269",1998-06-25,1998,805107569,3.46000003814697,8.01000022888184,5.26999998092651,6.13000011444092,6.8899998664856
"1270",1998-06-26,1998,805107569,-0.310000002384186,9.80000019073486,10.6599998474121,6.69999980926514,7.23999977111816
"1271",1998-06-27,1998,805107569,-1.88999998569489,8.47999954223633,5.48000001907349,5.42000007629395,7.84000015258789
"1272",1998-06-28,1998,805107569,-0.239999994635582,9.35000038146973,8.25,6.96000003814697,6.07000017166138
"1273",1998-06-29,1998,805107569,1.05999994277954,11.039999961853,6.76999998092651,7.36999988555908,8.11999988555908
"1274",1998-06-30,1998,805107569,2.76999998092651,10.7799997329712,8.28999996185303,7.94999980926514,7.15000009536743
"1275",1998-07-01,1998,805107569,1.19000005722046,10.8299999237061,10.8900003433228,5.67000007629395,6.42999982833862
"1276",1998-07-02,1998,805107569,-2.67000007629395,11.6599998474121,10.4899997711182,5.51999998092651,7
"1277",1998-07-03,1998,805107569,-2.94000005722046,12.3100004196167,10.4399995803833,5.42000007629395,7.75
"1278",1998-07-04,1998,805107569,0.620000004768372,11.7799997329712,6.84000015258789,7.05000019073486,7.38000011444092
"1279",1998-07-05,1998,805107569,-0.0500000007450581,13.3100004196167,6.01000022888184,6.84999990463257,9.89000034332275
"1280",1998-07-06,1998,805107569,4.51000022888184,12.9200000762939,9.44999980926514,10.1700000762939,7.21999979019165
"1281",1998-07-07,1998,805107569,-1.69000005722046,9.80000019073486,8.44999980926514,6.30000019073486,7.21000003814697
"1282",1998-07-08,1998,805107569,-0.330000013113022,11.3999996185303,10.4300003051758,7,7.15999984741211
"1283",1998-07-09,1998,805107569,2.42000007629395,6.19000005722046,9.8100004196167,5.69999980926514,5.21999979019165
"1284",1998-07-10,1998,805107569,0.519999980926514,9.60999965667725,10.8999996185303,5.67999982833862,6.26999998092651
"1285",1998-07-11,1998,805107569,-3.61999988555908,8.98999977111816,11.1800003051758,4.96000003814697,6.26000022888184
"1286",1998-07-12,1998,805107569,-4.11999988555908,9.17000007629395,10.789999961853,4.53000020980835,6.67999982833862
"1287",1998-07-13,1998,805107569,-1.79999995231628,9.53999996185303,8.39000034332275,5.59999990463257,6.6100001335144
"1288",1998-07-14,1998,805107569,-1.16999995708466,9.3100004196167,7.8899998664856,5.80000019073486,6.42999982833862
"1289",1998-07-15,1998,805107569,-1.98000001907349,11.3400001525879,10.8500003814697,5.80000019073486,6.09999990463257
"1290",1998-07-16,1998,805107569,-3.42000007629395,10.8599996566772,11.0200004577637,5.25,6.51000022888184
"1291",1998-07-17,1998,805107569,-3.73000001907349,12.1099996566772,11.6199998855591,4.92000007629395,6.51000022888184
"1292",1998-07-18,1998,805107569,1.44000005722046,8.42000007629395,2.89000010490417,8.63000011444092,9.52000045776367
"1293",1998-07-19,1998,805107569,3.71000003814697,11.2299995422363,7.25,8.86999988555908,7.92999982833862
"1294",1998-07-20,1998,805107569,0.389999985694885,10.1499996185303,0.540000021457672,7.90999984741211,10.210000038147
"1295",1998-07-21,1998,805107569,5.38000011444092,10.460000038147,3.59999990463257,11.1899995803833,9.22999954223633
"1296",1998-07-22,1998,805107569,6.11999988555908,10.6000003814697,5.88000011444092,8.73999977111816,8.76000022888184
"1297",1998-07-23,1998,805107569,0.46000000834465,11.4899997711182,11.289999961853,6.76999998092651,7.46999979019165
"1298",1998-07-24,1998,805107569,0.759999990463257,12.4399995803833,12.5500001907349,6.63000011444092,8.02000045776367
"1299",1998-07-25,1998,805107569,5.21000003814697,11.039999961853,5.44999980926514,9.14000034332275,9.60000038146973
"1300",1998-07-26,1998,805107569,7.94999980926514,10.0100002288818,2.0699999332428,10.3299999237061,10.4899997711182
"1301",1998-07-27,1998,805107569,7.75,10.8599996566772,0.519999980926514,9.39999961853027,10.0799999237061
"1302",1998-07-28,1998,805107569,3.84999990463257,7.23999977111816,7.57000017166138,7.03000020980835,7.17999982833862
"1303",1998-07-29,1998,805107569,1.26999998092651,5.57999992370605,8.72999954223633,6.01999998092651,5.8899998664856
"1304",1998-07-30,1998,805107569,-0.170000001788139,9.36999988555908,12.789999961853,6.01000022888184,6.53999996185303
"1305",1998-07-31,1998,805107569,-1.25,9.52000045776367,13.2399997711182,5.94999980926514,5.26000022888184
"1306",1998-08-01,1998,805107569,-2.6800000667572,11.1000003814697,13.1899995803833,6.1100001335144,7.73000001907349
"1307",1998-08-02,1998,805107569,-0.870000004768372,10.5900001525879,8.18000030517578,6.61999988555908,7.6399998664856
"1308",1998-08-03,1998,805107569,1.8400000333786,12.5100002288818,9.14000034332275,7.6399998664856,7.6399998664856
"1309",1998-08-04,1998,805107569,1.98000001907349,13.4300003051758,1.55999994277954,9.02000045776367,12.4499998092651
"1310",1998-08-05,1998,805107569,6.94000005722046,12.8999996185303,4.19000005722046,10.460000038147,9.90999984741211
"1311",1998-08-06,1998,805107569,7.55999994277954,9.61999988555908,2.03999996185303,7.73999977111816,8.97000026702881
"1312",1998-08-07,1998,805107569,7.3899998664856,11.3699998855591,2.03999996185303,9.43000030517578,10.1599998474121
"1313",1998-08-08,1998,805107569,7.59999990463257,14.9300003051758,10.2799997329712,9.77000045776367,9.52000045776367
"1314",1998-08-09,1998,805107569,1.97000002861023,13.4499998092651,14.1899995803833,7.15999984741211,7.44000005722046
"1315",1998-08-10,1998,805107569,-0.100000001490116,11.5,9.72000026702881,6.86999988555908,8.76000022888184
"1316",1998-08-11,1998,805107569,2.42000007629395,14.4700002670288,11.3000001907349,8.53999996185303,8.57999992370605
"1317",1998-08-12,1998,805107569,6.01999998092651,13.2299995422363,9.53999996185303,10.0900001525879,9.53999996185303
"1318",1998-08-13,1998,805107569,6.51999998092651,13.0200004577637,7.5,10.0900001525879,10.3900003433228
"1319",1998-08-14,1998,805107569,6.84999990463257,15.5299997329712,11.3400001525879,10.3100004196167,9.68000030517578
"1320",1998-08-15,1998,805107569,4.59000015258789,12.1800003051758,8.78999996185303,8.27999973297119,7.73999977111816
"1321",1998-08-16,1998,805107569,6.32000017166138,9.55000019073486,4.11999988555908,7.40000009536743,8.06999969482422
"1322",1998-08-17,1998,805107569,6.48000001907349,8.77000045776367,-0.0599999986588955,9.18000030517578,9.14000034332275
"1323",1998-08-18,1998,805107569,6.15999984741211,10.6099996566772,5.59000015258789,9.06999969482422,9.13000011444092
"1324",1998-08-19,1998,805107569,6.1399998664856,13.9200000762939,NA,9.56999969482422,10.6899995803833
"1325",1998-08-20,1998,805107569,6.71000003814697,15.1099996566772,14.3800001144409,9.59000015258789,9.30000019073486
"1326",1998-08-21,1998,805107569,8.97999954223633,16.3600006103516,6.75,10.6099996566772,11.3699998855591
"1327",1998-08-22,1998,805107569,10.3599996566772,14.6999998092651,6.23999977111816,12.0299997329712,11.5200004577637
"1328",1998-08-23,1998,805107569,3.38000011444092,10.9499998092651,13.3500003814697,6.61999988555908,6.73999977111816
"1329",1998-08-24,1998,805107569,-1.63999998569489,12.75,16.9500007629395,6.23000001907349,5.51999998092651
"1330",1998-08-25,1998,805107569,1.38999998569489,12.3199996948242,13.4799995422363,7.17999982833862,7.1100001335144
"1331",1998-08-26,1998,805107569,5.73000001907349,12,12.960000038147,7.71000003814697,8.1899995803833
"1332",1998-08-27,1998,805107569,1.11000001430511,13.7399997711182,17.5,6.30000019073486,6.32000017166138
"1333",1998-08-28,1998,805107569,2.48000001907349,15.289999961853,17.3400001525879,7.07999992370605,7.80000019073486
"1334",1998-08-29,1998,805107569,-0.0199999995529652,17.7900009155273,17.6900005340576,7.6399998664856,8.23999977111816
"1335",1998-08-30,1998,805107569,1.39999997615814,17.1000003814697,15.1700000762939,8.13000011444092,8.39000034332275
"1336",1998-08-31,1998,805107569,6,17.8400001525879,17.7000007629395,9.9399995803833,8.78999996185303
"1337",1998-09-01,1998,805107569,1.5900000333786,17.5400009155273,18.5200004577637,9.13000011444092,8.34000015258789
"1338",1998-09-02,1998,805107569,4,18.3700008392334,18.6000003814697,9.47999954223633,8.5600004196167
"1339",1998-09-03,1998,805107569,7.75,19.9699993133545,17.0699996948242,11.3699998855591,10.6899995803833
"1340",1998-09-04,1998,805107569,11.0900001525879,16.9300003051758,5.13000011444092,13.0200004577637,14.6000003814697
"1341",1998-09-05,1998,805107569,10.6300001144409,15.7200002670288,7.96999979019165,12.6300001144409,10.5299997329712
"1342",1998-09-06,1998,805107569,0.850000023841858,13.4499998092651,19.7099990844727,6.86999988555908,7.51999998092651
"1343",1998-09-07,1998,805107569,-0.569999992847443,15.2700004577637,19.0200004577637,7.42000007629395,6.38000011444092
"1344",1998-09-08,1998,805107569,2.55999994277954,16.5300006866455,18.5699996948242,8.85999965667725,7.38000011444092
"1345",1998-09-09,1998,805107569,7.88000011444092,16.9699993133545,NA,10.1099996566772,8.3100004196167
"1346",1998-09-10,1998,805107569,9.21000003814697,16.8899993896484,NA,10.4300003051758,8.4399995803833
"1347",1998-09-11,1998,805107569,8.56999969482422,17.7800006866455,14.1800003051758,11.1599998474121,12.3599996566772
"1348",1998-09-12,1998,805107569,11.6800003051758,15.9899997711182,6.05999994277954,13.5500001907349,12.9799995422363
"1349",1998-09-13,1998,805107569,8.46000003814697,13.9499998092651,14.9899997711182,8.8100004196167,9.5
"1350",1998-09-14,1998,805107569,6.11999988555908,13.1400003433228,12.0900001525879,8.73999977111816,7.78000020980835
"1351",1998-09-15,1998,805107569,6.32999992370605,10.1700000762939,14,6.34000015258789,6.26000022888184
"1352",1998-09-16,1998,805107569,2.76999998092651,11.1400003433228,21.1700000762939,5.6399998664856,6.34999990463257
"1353",1998-09-17,1998,805107569,-0.939999997615814,13.9399995803833,22.1000003814697,6.86999988555908,7.57999992370605
"1354",1998-09-18,1998,805107569,1.16999995708466,16.9099998474121,20.5499992370605,8.02000045776367,8.22999954223633
"1355",1998-09-19,1998,805107569,7.82000017166138,20.4799995422363,16.6200008392334,12.9300003051758,13.9399995803833
"1356",1998-09-20,1998,805107569,3.96000003814697,17.9400005340576,19.7800006866455,8.59000015258789,9.40999984741211
"1357",1998-09-21,1998,805107569,7.09000015258789,13.4700002670288,5.5,9.81999969482422,11.7600002288818
"1358",1998-09-22,1998,805107569,9.73999977111816,19.1800003051758,11.1800003051758,13.5600004196167,13.7700004577637
"1359",1998-09-23,1998,805107569,10.9499998092651,15.9899997711182,3.24000000953674,11.9099998474121,13.8900003433228
"1360",1998-09-24,1998,805107569,8.5600004196167,14.1099996566772,15.1800003051758,8.81999969482422,7.3899998664856
"1361",1998-09-25,1998,805107569,4.42999982833862,15.0500001907349,21.1499996185303,6.28999996185303,6.69999980926514
"1362",1998-09-26,1998,805107569,3.5,16.9300003051758,21.5599994659424,9.28999996185303,9.25
"1363",1998-09-27,1998,805107569,2.73000001907349,19.9599990844727,23.5100002288818,9.30000019073486,9.56999969482422
"1364",1998-09-28,1998,805107569,6.80000019073486,21.2999992370605,NA,11.7799997329712,10.6899995803833
"1365",1998-09-29,1998,805107569,9.93000030517578,23.2900009155273,23.6100006103516,12.5100002288818,12.8599996566772
"1366",1998-09-30,1998,805107569,9.53999996185303,24.5400009155273,24.1299991607666,12.3100004196167,11.1499996185303
"1367",1998-10-01,1998,805107569,8.97000026702881,26.4500007629395,22.7299995422363,15.1599998474121,14.5200004577637
"1368",1998-10-02,1998,805107569,14.8199996948242,25.2700004577637,21.2099990844727,14.6000003814697,14.289999961853
"1369",1998-10-03,1998,805107569,14.3400001525879,22.75,21.3799991607666,13.4099998474121,14.3500003814697
"1370",1998-10-04,1998,805107569,5.84000015258789,17.7000007629395,24.75,7.07000017166138,8.19999980926514
"1371",1998-10-05,1998,805107569,2.23000001907349,19.9500007629395,21.8799991607666,9.80000019073486,8.81999969482422
"1372",1998-10-06,1998,805107569,8.10999965667725,14.2299995422363,11.4200000762939,12.1400003433228,7.75
"1373",1998-10-07,1998,805107569,4.42000007629395,10.9300003051758,18.5699996948242,6.96000003814697,7.09000015258789
"1374",1998-10-08,1998,805107569,0.200000002980232,10.6899995803833,14.4399995803833,6.75,6.11999988555908
"1375",1998-10-09,1998,805107569,2.85999989509583,11.8000001907349,13.8299999237061,7.51999998092651,6.21999979019165
"1376",1998-10-10,1998,805107569,5.38000011444092,13.9899997711182,10.1199998855591,8.35999965667725,8.5600004196167
"1377",1998-10-11,1998,805107569,2.69000005722046,15.4099998474121,18.5300006866455,9.63000011444092,6.86999988555908
"1378",1998-10-12,1998,805107569,1.67999994754791,17.1399993896484,22.3400001525879,8.61999988555908,9.02999973297119
"1379",1998-10-13,1998,805107569,10.5100002288818,13.9700002670288,21.9300003051758,8.8100004196167,6.3899998664856
"1380",1998-10-14,1998,805107569,2.55999994277954,17.5900001525879,26.8600006103516,7.73999977111816,8.78999996185303
"1381",1998-10-15,1998,805107569,3.25999999046326,20.5,19.7800006866455,9.72999954223633,9.64999961853027
"1382",1998-10-16,1998,805107569,2.44000005722046,19.9300003051758,26.2800006866455,8.02000045776367,8.68000030517578
"1383",1998-10-17,1998,805107569,5.69000005722046,25.1599998474121,22.2900009155273,12.0900001525879,12.539999961853
"1384",1998-10-18,1998,805107569,15.3500003814697,19.7299995422363,5.36999988555908,13.7299995422363,13.8999996185303
"1385",1998-10-19,1998,805107569,9.85999965667725,13.6000003814697,6.26999998092651,10.1099996566772,8.9399995803833
"1386",1998-10-20,1998,805107569,3.28999996185303,14.0299997329712,27.6299991607666,5.96000003814697,6.48000001907349
"1387",1998-10-21,1998,805107569,4.19999980926514,16.5,25.1900005340576,8.23999977111816,8.35999965667725
"1388",1998-10-22,1998,805107569,3.54999995231628,15.8599996566772,22.2700004577637,7.07999992370605,8.17000007629395
"1389",1998-10-23,1998,805107569,3.21000003814697,18.3400001525879,27.9599990844727,10.0500001907349,8.82999992370605
"1390",1998-10-24,1998,805107569,4.09999990463257,21.5900001525879,28.7299995422363,10.460000038147,8.94999980926514
"1391",1998-10-26,1998,805107569,9.22000026702881,22.7999992370605,23.1399993896484,12.4899997711182,9.8100004196167
"1392",1998-10-27,1998,805107569,8.07999992370605,11.9899997711182,25.2399997711182,7.40999984741211,6.69999980926514
"1393",1998-10-28,1998,805107569,-1.64999997615814,15.1300001144409,30.25,6.28999996185303,5.90000009536743
"1394",1998-10-29,1998,805107569,3.20000004768372,17.7700004577637,27.0499992370605,8.86999988555908,6.67999982833862
"1395",1998-10-30,1998,805107569,8.32999992370605,15.0200004577637,11.1899995803833,10.8800001144409,10.0500001907349
"1396",1998-10-31,1998,805107569,6.19000005722046,18.2000007629395,19.1000003814697,10.8900003433228,8.97999954223633
"1397",1998-11-01,1998,805107569,3.01999998092651,15.3699998855591,29.8400001525879,6.90999984741211,5.28000020980835
"1398",1998-11-02,1998,805107569,1.50999999046326,18.6100006103516,30.6599998474121,6.65000009536743,6.53999996185303
"1399",1998-11-03,1998,805107569,1.71000003814697,21.7299995422363,30.7600002288818,8.60000038146973,8.06999969482422
"1400",1998-11-04,1998,805107569,3.79999995231628,24.0900001525879,30.1000003814697,10.6999998092651,6.59999990463257
"1401",1998-11-05,1998,805107569,7.38000011444092,25.8500003814697,23.5699996948242,10.5500001907349,10.6099996566772
"1402",1998-11-06,1998,805107569,12.8400001525879,17.3299999237061,5.8899998664856,13.6099996566772,14.3800001144409
"1403",1998-11-07,1998,805107569,12.6499996185303,27.0799999237061,26.7199993133545,14.1599998474121,15.5200004577637
"1404",1998-11-08,1998,805107569,14.2399997711182,22.1299991607666,21.9400005340576,16.2600002288818,12.6899995803833
"1405",1998-11-09,1998,805107569,11.789999961853,21.5699996948242,24.2900009155273,11.8900003433228,11.6499996185303
"1406",1998-11-10,1998,805107569,12.6499996185303,21.3999996185303,30.2900009155273,11.9200000762939,10.7399997711182
"1407",1998-11-11,1998,805107569,10.0500001907349,22.8700008392334,19.8099994659424,12,13.8900003433228
"1408",1998-11-12,1998,805107569,13.5900001525879,18.8899993896484,6.48999977111816,14.6499996185303,17.0799999237061
"1409",1998-11-13,1998,805107569,13.6199998855591,20.1299991607666,21.9200000762939,14.7200002670288,11.2299995422363
"1410",1998-11-14,1998,805107569,11.2200002670288,21.0200004577637,28.7999992370605,13.039999961853,11.4799995422363
"1411",1998-11-15,1998,805107569,10.4799995422363,23.7700004577637,21.6499996185303,14.25,13.2799997329712
"1412",1998-11-16,1998,805107569,10.6099996566772,19.9500007629395,20.4300003051758,14.3599996566772,13.6300001144409
"1413",1998-11-17,1998,805107569,12.2600002288818,22.7299995422363,NA,12.710000038147,12.8800001144409
"1414",1998-11-18,1998,805107569,9.21000003814697,16.6299991607666,17.4200000762939,8.85000038146973,8.57999992370605
"1415",1998-11-19,1998,805107569,4.59000015258789,14.7200002670288,24.9500007629395,7.25,7.69000005722046
"1416",1998-11-20,1998,805107569,3.08999991416931,18.8899993896484,28.2900009155273,8.39999961853027,9.10000038146973
"1417",1998-11-21,1998,805107569,8.17000007629395,21.9699993133545,25.3600006103516,10.9200000762939,9.86999988555908
"1418",1998-11-22,1998,805107569,11.8199996948242,22.3600006103516,32.7799987792969,8.5,5.59999990463257
"1419",1998-11-23,1998,805107569,7.48999977111816,19.6800003051758,23.4599990844727,10.9200000762939,8.18000030517578
"1420",1998-11-24,1998,805107569,7.78999996185303,19.2900009155273,21.2999992370605,10.3800001144409,8.77000045776367
"1421",1998-11-25,1998,805107569,7.78999996185303,19.4200000762939,21.6399993896484,10.6300001144409,10.1800003051758
"1422",1998-11-26,1998,805107569,9.10999965667725,20.7900009155273,21.1100006103516,10.9300003051758,11.4799995422363
"1423",1998-11-27,1998,805107569,7.3899998664856,22.8700008392334,19.2099990844727,11.210000038147,10.5799999237061
"1424",1998-11-28,1998,805107569,6.73999977111816,20.3099994659424,33.1599998474121,8.60000038146973,6.69000005722046
"1425",1998-11-29,1998,805107569,6.67999982833862,19.0699996948242,26,9.02999973297119,7.98000001907349
"1426",1998-11-30,1998,805107569,4.55999994277954,20.5,28.3400001525879,9.19999980926514,8.5
"1427",1998-12-01,1998,805107569,7.11999988555908,21.4799995422363,30.1100006103516,9.34000015258789,9.23999977111816
"1428",1998-12-02,1998,805107569,4.94999980926514,25.5799999237061,33.7999992370605,10.4399995803833,9.68000030517578
"1429",1998-12-03,1998,805107569,10.7299995422363,27.6700000762939,18.6100006103516,11.2799997329712,11.3100004196167
"1430",1998-12-04,1998,805107569,10.1800003051758,25.3299999237061,33.189998626709,12.5100002288818,8.42000007629395
"1431",1998-12-05,1998,805107569,9.52999973297119,21.2199993133545,22.9300003051758,9.81999969482422,9.89999961853027
"1432",1998-12-06,1998,805107569,5.55999994277954,25.7800006866455,33.439998626709,10.5500001907349,8.23999977111816
"1433",1998-12-07,1998,805107569,8.47999954223633,27.4099998474121,31.0200004577637,10.8999996185303,7.59000015258789
"1434",1998-12-08,1998,805107569,13.1599998474121,23.4699993133545,NA,12.5299997329712,13.1800003051758
"1435",1998-12-09,1998,805107569,12.6700000762939,29.8199996948242,32.2000007629395,14.3500003814697,12.5
"1436",1998-12-10,1998,805107569,15.8500003814697,31.9400005340576,24.6100006103516,16.5,15.6599998474121
"1437",1998-12-11,1998,805107569,15.3900003433228,34.3499984741211,32.4300003051758,18.9500007629395,10.1599998474121
"1438",1998-12-12,1998,805107569,15.6000003814697,35.3600006103516,29.3700008392334,17.0799999237061,12.6999998092651
"1439",1998-12-13,1998,805107569,17.7700004577637,34.5999984741211,27.3899993896484,16.7199993133545,13.4899997711182
"1440",1998-12-14,1998,805107569,17.9899997711182,27.0599994659424,14.3800001144409,18.7999992370605,17.7299995422363
"1441",1998-12-15,1998,805107569,14.4399995803833,20.9400005340576,10.3999996185303,12.6999998092651,14.539999961853
"1442",1998-12-16,1998,805107569,13.6199998855591,25.8500003814697,26.8799991607666,13.5900001525879,12.6400003433228
"1443",1998-12-17,1998,805107569,14.6800003051758,29.1100006103516,31.9200000762939,14.960000038147,11.0200004577637
"1444",1998-12-18,1998,805107569,16.75,25.8600006103516,30.0300006866455,16.7600002288818,13.4499998092651
"1445",1998-12-19,1998,805107569,14.9499998092651,28.3199996948242,25.7000007629395,13.8800001144409,12.6400003433228
"1446",1998-12-20,1998,805107569,14.8100004196167,26.6700000762939,12.8900003433228,15.8800001144409,12.9499998092651
"1447",1998-12-21,1998,805107569,9.09000015258789,24.3099994659424,34.5999984741211,7.05000019073486,5.82999992370605
"1448",1998-12-22,1998,805107569,8.88000011444092,27.5799999237061,33.7000007629395,12.1099996566772,8.73999977111816
"1449",1998-12-23,1998,805107569,13.8400001525879,27.3099994659424,32.439998626709,14.2700004577637,10.5900001525879
"1450",1998-12-24,1998,805107569,11.210000038147,28.5100002288818,28.6800003051758,14.0699996948242,12.1599998474121
"1451",1998-12-25,1998,805107569,13.7600002288818,31.0499992370605,27.2000007629395,17.1800003051758,12.2799997329712
"1452",1998-12-26,1998,805107569,15.1199998855591,31.9200000762939,22.7700004577637,15.210000038147,12.1099996566772
"1453",1998-12-27,1998,805107569,7.30000019073486,17.9599990844727,30.5,6.34000015258789,6.46000003814697
"1454",1998-12-28,1998,805107569,8.13000011444092,26.6200008392334,34.1599998474121,9.94999980926514,10.4399995803833
"1455",1998-12-29,1998,805107569,10.9799995422363,28,33.6300010681152,12.4399995803833,6.59000015258789
"1456",1998-12-30,1998,805107569,10.2200002670288,28.5699996948242,32.439998626709,13.4499998092651,10.8299999237061
"1457",1998-12-31,1998,805107569,16.75,27.3500003814697,26.1599998474121,15.5,15.0200004577637
"1458",1999-01-01,1999,805107569,16.8500003814697,29.4200000762939,NA,16.9200000762939,15.8800001144409
"1459",1999-01-02,1999,805107569,13.1000003814697,30.1299991607666,31.4099998474121,16.5499992370605,11.6599998474121
"1460",1999-01-03,1999,805107569,13.0299997329712,34.1300010681152,24.8999996185303,16.5799999237061,10.5100002288818
"1461",1999-01-04,1999,805107569,15,36.6300010681152,33.2599983215332,16.25,10.5699996948242
"1462",1999-01-05,1999,805107569,16.0400009155273,36.810001373291,33.9099998474121,15.9700002670288,8.56999969482422
"1463",1999-01-06,1999,805107569,16.6100006103516,37.4099998474121,32.7299995422363,19.5200004577637,11.6300001144409
"1464",1999-01-07,1999,805107569,16.1399993896484,36.8600006103516,29.1800003051758,15.3299999237061,11.0799999237061
"1465",1999-01-08,1999,805107569,19.2600002288818,22.8500003814697,1.51999998092651,16.0499992370605,19.4699993133545
"1466",1999-01-09,1999,805107569,15.7299995422363,27.8099994659424,30.75,16.6599998474121,15.3400001525879
"1467",1999-01-10,1999,805107569,15.4399995803833,27.0100002288818,30.7700004577637,13.9700002670288,15.0299997329712
"1468",1999-01-11,1999,805107569,14.210000038147,31.4599990844727,18.9799995422363,18.2900009155273,12.5500001907349
"1469",1999-01-12,1999,805107569,15.7299995422363,27.3799991607666,25.1900005340576,17.7099990844727,17.2000007629395
"1470",1999-01-13,1999,805107569,17.8299999237061,32.7299995422363,29.8799991607666,17.7299995422363,15.1499996185303
"1471",1999-01-14,1999,805107569,15.8000001907349,22.8899993896484,17.7199993133545,12.9099998474121,13.9200000762939
"1472",1999-01-15,1999,805107569,15.2200002670288,32.0800018310547,32.5800018310547,12.0100002288818,13.6000003814697
"1473",1999-01-16,1999,805107569,15,34.6699981689453,25.7199993133545,17.25,15.9200000762939
"1474",1999-01-17,1999,805107569,18.5100002288818,34.2799987792969,32.3199996948242,16.75,10.4099998474121
"1475",1999-01-18,1999,805107569,14.75,36.939998626709,25.0400009155273,16.1599998474121,10.2600002288818
"1476",1999-01-19,1999,805107569,18.4099998474121,36.2999992370605,28.2900009155273,18.9200000762939,11.5500001907349
"1477",1999-01-20,1999,805107569,16.9699993133545,20.1399993896484,22.9599990844727,15.3500003814697,13.6300001144409
"1478",1999-01-21,1999,805107569,14.0299997329712,21.0599994659424,NA,15.0699996948242,14.2200002670288
"1479",1999-01-22,1999,805107569,14.3500003814697,23.2900009155273,NA,14.289999961853,13.1999998092651
"1480",1999-01-23,1999,805107569,15.1899995803833,24.4500007629395,17.9500007629395,16.7999992370605,14.5799999237061
"1481",1999-01-24,1999,805107569,13.4099998474121,26.5400009155273,25.7399997711182,16.2700004577637,14.8199996948242
"1482",1999-01-25,1999,805107569,14.6300001144409,27.2700004577637,NA,16.1700000762939,13.5699996948242
"1483",1999-01-26,1999,805107569,16.0699996948242,30.5,22.0200004577637,16.4599990844727,15.6000003814697
"1484",1999-01-27,1999,805107569,15.3199996948242,25.0100002288818,18.5699996948242,15.5299997329712,15.210000038147
